pedido_id,date_id,data,horario,endereco,pizza_id,pizza,quantidade,valor_total
2065,43,2024-02-12,18:15:00,"Ladeira de Ribeiro, 55, Ernesto Nascimento, 61474303 Ramos / PB",1,Margherita,2,79.8
2066,45,2024-02-14,21:45:00,"Aeroporto Machado, 27, Vila Madre Gertrudes 2ª Seção, 87419-680 Fernandes / RJ",5,Frango com Catupiry,2,99.8
2067,67,2024-03-07,18:00:00,"Estação de Pacheco, 77, Penha, 85725106 da Paz de Goiás / SC",10,Banana com Canela,2,87.8
2068,9,2024-01-09,21:45:00,"Viela Pimenta, 62, Dom Joaquim, 85100-008 da Conceição / CE",10,Banana com Canela,2,87.8
2069,33,2024-02-02,18:50:00,"Recanto Otávio Cardoso, 73, Vila Jardim São José, 38910-802 Pinto / SC",6,Quatro Queijos,3,146.7
2070,63,2024-03-03,23:30:00,"Avenida de Pimenta, 29, Marieta 1ª Seção, 31910-650 da Cunha / TO",9,Chocolate,1,44.9
2071,90,2024-03-30,22:15:00,"Trecho José Miguel Albuquerque, Nova Floresta, 28885728 Teixeira de Santos / RR",1,Margherita,2,79.8
2072,59,2024-02-28,23:45:00,"Ladeira Natália Aparecida, 17, Alto Barroca, 06242-252 Aparecida / MS",9,Chocolate,2,89.8
2073,21,2024-01-21,23:30:00,"Loteamento Guerra, 775, Pousada Santo Antonio, 96464-847 Mendonça / AP",5,Frango com Catupiry,1,49.9
2074,23,2024-01-23,22:50:00,"Quadra Enzo Jesus, 711, Pompéia, 85934630 da Paz / CE",2,Calabresa,2,85.8
2075,45,2024-02-14,18:20:00,"Favela de Ramos, 21, Vila Novo São Lucas, 17587-195 Siqueira / AC",2,Calabresa,2,85.8
2076,62,2024-03-02,23:30:00,"Via da Paz, 299, Belmonte, 14449-630 Barbosa das Pedras / RN",7,Pepperoni,2,105.8
2077,74,2024-03-14,23:40:00,"Área Valentina Pires, Vila Nova Dos Milionarios, 84361839 Mendonça de Goiás / PE",3,Mussarela,2,83.8
2078,32,2024-02-01,19:15:00,"Travessa Farias, 754, Cidade Nova, 07420-298 Jesus da Prata / MS",10,Banana com Canela,3,131.7
2079,45,2024-02-14,23:10:00,"Rodovia Nunes, 76, Jardim América, 67351-705 Barbosa / SC",1,Margherita,3,119.7
2080,31,2024-01-31,21:50:00,"Recanto Lara Almeida, 986, Horto Florestal, 29581107 Alves / RR",7,Pepperoni,3,158.7
2081,23,2024-01-23,23:20:00,"Estação Daniel Sampaio, 552, Rio Branco, 09031242 Gomes / MS",3,Mussarela,2,83.8
2082,48,2024-02-17,18:00:00,"Quadra de Sales, 36, João Pinheiro, 36765-503 Fernandes do Norte / SP",2,Calabresa,1,42.9
2083,66,2024-03-06,20:00:00,"Via Nunes, 36, Boa Esperança, 98243-688 Martins Verde / DF",9,Chocolate,3,134.7
2084,65,2024-03-05,21:10:00,"Alameda Alexia Moura, 625, Santa Inês, 50224-775 Fogaça / PI",3,Mussarela,3,125.7
2085,50,2024-02-19,19:20:00,"Praça de Sousa, 10, Vila Sumaré, 77499-784 Nunes Verde / ES",10,Banana com Canela,3,131.7
2086,64,2024-03-04,23:15:00,"Avenida da Rosa, 29, Braúnas, 73904278 Correia de Pires / RR",2,Calabresa,1,42.9
2087,33,2024-02-02,23:20:00,"Largo Maria Clara Teixeira, 17, Barro Preto, 42760542 Vieira / CE",9,Chocolate,3,134.7
2088,13,2024-01-13,21:50:00,"Vale Ester Costela, 13, Vila Suzana Segunda Seção, 76543-729 Pimenta de Gonçalves / BA",5,Frango com Catupiry,1,49.9
2089,9,2024-01-09,20:50:00,"Viaduto Luana Montenegro, 49, Novo Das Industrias, 51360082 Nunes de Montenegro / PA",9,Chocolate,1,44.9
2090,3,2024-01-03,23:50:00,"Fazenda João Miguel Melo, 82, Conjunto Taquaril, 92487605 Sousa / AC",9,Chocolate,3,134.7
2091,30,2024-01-30,20:50:00,"Jardim de Ribeiro, Manacas, 46269-492 Alves de Rocha / CE",3,Mussarela,1,41.9
2092,88,2024-03-28,21:20:00,"Jardim Borges, 10, Mangueiras, 06836-321 Novais / PR",8,Vegetariana,1,47.9
2093,48,2024-02-17,21:15:00,"Avenida Pereira, Vila Novo São Lucas, 74570-580 da Conceição da Prata / RN",5,Frango com Catupiry,3,149.7
2094,51,2024-02-20,20:20:00,"Viela de Moraes, 6, Ernesto Nascimento, 28960639 da Costa do Amparo / MA",6,Quatro Queijos,1,48.9
2095,30,2024-01-30,20:00:00,"Avenida Matteo Moraes, 274, Araguaia, 18346-351 Barbosa Grande / PE",4,Portuguesa,3,140.7
2096,42,2024-02-11,21:20:00,"Passarela Augusto da Conceição, 600, Nova Gameleira, 86579-101 Carvalho das Flores / MA",6,Quatro Queijos,2,97.8
2097,8,2024-01-08,21:20:00,"Avenida de Câmara, 8, Bernadete, 69435531 Cassiano / DF",2,Calabresa,2,85.8
2098,27,2024-01-27,23:00:00,"Rodovia Ester Silva, 485, Santa Maria, 56703-091 Machado / GO",10,Banana com Canela,3,131.7
2099,57,2024-02-26,22:30:00,"Ladeira de Fernandes, 3, Floresta, 13320925 Sá / AC",1,Margherita,3,119.7
2100,10,2024-01-10,23:20:00,"Viela de da Cunha, 477, Vila Ecológica, 02478-459 Fonseca do Amparo / PR",7,Pepperoni,3,158.7
2101,62,2024-03-02,21:15:00,"Setor de Brito, 65, Inconfidência, 36967018 da Luz / PE",7,Pepperoni,2,105.8
2102,84,2024-03-24,21:15:00,"Pátio Gomes, 62, Vila São João Batista, 99203300 Jesus de Vieira / AM",2,Calabresa,3,128.7
2103,9,2024-01-09,22:45:00,"Distrito de Cardoso, 89, Maria Tereza, 62997796 Oliveira / MS",3,Mussarela,3,125.7
2104,12,2024-01-12,22:20:00,"Colônia Igor da Mota, 425, Satelite, 33001-347 Aragão / CE",1,Margherita,2,79.8
2105,62,2024-03-02,23:45:00,"Morro da Rosa, 70, Esperança, 60005-485 Pereira de Carvalho / PR",9,Chocolate,2,89.8
2106,58,2024-02-27,22:40:00,"Ladeira de Carvalho, 30, Granja De Freitas, 92715921 Almeida de Siqueira / AL",2,Calabresa,1,42.9
2107,29,2024-01-29,20:20:00,"Vale Pastor, 79, Sion, 42711205 Vasconcelos / RO",9,Chocolate,3,134.7
2108,35,2024-02-04,23:15:00,"Chácara de Rios, 56, Liberdade, 92585792 da Mota / DF",4,Portuguesa,2,93.8
2109,24,2024-01-24,19:40:00,"Vale Dante Duarte, 165, Esperança, 99267215 Freitas / SP",3,Mussarela,2,83.8
2110,14,2024-01-14,23:50:00,"Alameda de Abreu, 82, Aeroporto, 20934289 Correia dos Dourados / PB",5,Frango com Catupiry,2,99.8
2111,2,2024-01-02,18:30:00,"Parque Thales Lima, Aarão Reis, 85409-243 Sampaio / AL",8,Vegetariana,3,143.7
2112,3,2024-01-03,22:10:00,"Estação de Cardoso, 931, Campo Alegre, 08348-758 Rocha / RJ",6,Quatro Queijos,3,146.7
2113,55,2024-02-24,21:20:00,"Esplanada da Paz, 32, São Paulo, 79997369 Cavalcanti de Rios / AC",9,Chocolate,2,89.8
2114,15,2024-01-15,20:00:00,"Passarela Peixoto, 47, Vila Suzana Primeira Seção, 44427374 Oliveira / AL",3,Mussarela,1,41.9
2115,64,2024-03-04,23:45:00,"Avenida Pacheco, 999, Vila São Rafael, 43375-988 Jesus da Praia / PB",3,Mussarela,3,125.7
2116,54,2024-02-23,19:45:00,"Travessa Luigi Oliveira, 948, Flavio Marques Lisboa, 80912519 Costela de Montenegro / AM",3,Mussarela,1,41.9
2117,91,2024-03-31,19:30:00,"Alameda de Barros, 72, Buritis, 88973-366 da Cruz / PB",2,Calabresa,2,85.8
2118,55,2024-02-24,18:50:00,"Feira Oliver Pires, Corumbiara, 91327-273 Jesus / BA",10,Banana com Canela,3,131.7
2119,69,2024-03-09,19:50:00,"Ladeira Machado, 9, Olhos D'água, 54316987 da Conceição da Mata / SE",6,Quatro Queijos,1,48.9
2120,68,2024-03-08,21:20:00,"Rua Silveira, 4, Pedreira Padro Lopes, 04419-675 Cavalcante / MA",6,Quatro Queijos,1,48.9
2121,41,2024-02-10,19:40:00,"Estação de Caldeira, 11, Gameleira, 28538286 Rocha / RS",1,Margherita,2,79.8
2122,64,2024-03-04,23:10:00,"Trecho Henry Gabriel Rocha, Venda Nova, 51073-475 Silveira / MS",4,Portuguesa,1,46.9
2123,13,2024-01-13,22:50:00,"Via Silveira, Engenho Nogueira, 70255046 Costa / AC",2,Calabresa,2,85.8
2124,5,2024-01-05,21:00:00,"Estrada Isabelly Barbosa, 974, Palmares, 23264963 Sousa / AP",5,Frango com Catupiry,2,99.8
2125,30,2024-01-30,21:00:00,"Setor Ferreira, 46, Cidade Jardim, 47052-730 Marques / BA",4,Portuguesa,3,140.7
2126,36,2024-02-05,18:50:00,"Feira de da Mata, 18, Coração De Jesus, 28161-595 Freitas / AP",4,Portuguesa,1,46.9
2127,44,2024-02-13,23:50:00,"Conjunto de Teixeira, 47, São Benedito, 37824-286 Alves do Sul / AP",4,Portuguesa,2,93.8
2128,86,2024-03-26,23:20:00,"Morro Carvalho, Canaa, 66389-491 Ribeiro do Galho / PI",4,Portuguesa,2,93.8
2129,27,2024-01-27,22:20:00,"Vale de Moura, 632, Vila Barragem Santa Lúcia, 37757972 Macedo / GO",1,Margherita,1,39.9
2130,17,2024-01-17,18:00:00,"Alameda Cirino, 83, São Jorge 3ª Seção, 56391-864 Camargo / RO",8,Vegetariana,1,47.9
2131,43,2024-02-12,23:50:00,"Avenida Samuel da Cruz, 7, São Salvador, 99187-067 Andrade / RO",4,Portuguesa,2,93.8
2132,74,2024-03-14,18:00:00,"Loteamento Sousa, 130, Conjunto Califórnia Ii, 60043-846 Pimenta / PA",3,Mussarela,1,41.9
2133,51,2024-02-20,22:15:00,"Quadra Maya Marques, 792, Dom Bosco, 79515-460 Siqueira de Câmara / AC",1,Margherita,2,79.8
2134,62,2024-03-02,19:50:00,"Feira da Mota, 436, Vila Das Oliveiras, 33464149 Gonçalves do Amparo / MA",1,Margherita,2,79.8
2135,74,2024-03-14,18:20:00,"Parque Cavalcante, 238, Maria Virgínia, 28146773 Macedo de Minas / SC",6,Quatro Queijos,1,48.9
2136,76,2024-03-16,18:45:00,"Conjunto José Miguel Brito, 5, Concórdia, 30286490 Gonçalves / GO",4,Portuguesa,3,140.7
2137,91,2024-03-31,22:20:00,"Viela Calebe Cavalcanti, 49, Santa Isabel, 04787686 Cunha Grande / MA",4,Portuguesa,1,46.9
2138,89,2024-03-29,23:10:00,"Alameda de Viana, 82, Pedreira Padro Lopes, 38006-290 Fonseca / PA",9,Chocolate,3,134.7
2139,23,2024-01-23,23:10:00,"Fazenda de Gonçalves, 984, Maria Virgínia, 38232-314 Sales / AM",3,Mussarela,1,41.9
2140,69,2024-03-09,19:50:00,"Praia Pietra Moura, 39, Outro, 58166-499 Pacheco do Norte / RS",7,Pepperoni,2,105.8
2141,85,2024-03-25,23:40:00,"Fazenda Sousa, 89, Delta, 69378923 Nunes / SC",5,Frango com Catupiry,1,49.9
2142,80,2024-03-20,20:15:00,"Colônia Mariah Machado, Satelite, 96915330 Vasconcelos / MS",8,Vegetariana,1,47.9
2143,54,2024-02-23,21:45:00,"Via Souza, 287, Vila Do Pombal, 41926349 Guerra / AC",2,Calabresa,1,42.9
2144,61,2024-03-01,19:30:00,"Alameda Garcia, 22, Saudade, 17686-015 Ramos de Monteiro / ES",8,Vegetariana,1,47.9
2145,22,2024-01-22,18:15:00,"Distrito de Nogueira, 196, Santa Terezinha, 83539947 Cirino de da Luz / AP",10,Banana com Canela,3,131.7
2146,20,2024-01-20,18:45:00,"Núcleo Anna Liz Correia, 9, Conjunto Jardim Filadélfia, 75022-765 Peixoto / PB",6,Quatro Queijos,1,48.9
2147,53,2024-02-22,23:15:00,"Feira de Guerra, 94, Bonfim, 95967-951 Caldeira / MG",5,Frango com Catupiry,2,99.8
2148,86,2024-03-26,20:50:00,"Jardim de Duarte, 262, Vila Aeroporto Jaraguá, 90042-954 Martins Paulista / MS",2,Calabresa,2,85.8
2149,66,2024-03-06,23:15:00,"Praça de Sales, 66, Vila Nova Cachoeirinha 2ª Seção, 32048528 Garcia da Serra / SC",3,Mussarela,2,83.8
2150,52,2024-02-21,23:10:00,"Praia de Guerra, 41, Novo Glória, 21141-426 Novaes de Minas / TO",5,Frango com Catupiry,3,149.7
2151,25,2024-01-25,21:15:00,"Quadra de Mendes, 35, Vila Paquetá, 80867554 Mendes do Sul / TO",10,Banana com Canela,3,131.7
2152,59,2024-02-28,21:30:00,"Quadra da Mata, 4, São Francisco Das Chagas, 20614-188 Lima / PI",7,Pepperoni,2,105.8
2153,26,2024-01-26,21:10:00,"Conjunto de Aparecida, 22, Bacurau, 03840606 Cavalcanti do Oeste / PE",9,Chocolate,1,44.9
2154,49,2024-02-18,20:20:00,"Conjunto da Cruz, 4, Vila Aeroporto, 56110342 Mendonça / BA",5,Frango com Catupiry,1,49.9
2155,71,2024-03-11,22:40:00,"Vereda Oliver da Rocha, 22, Vila Califórnia, 53480200 da Mota / ES",6,Quatro Queijos,2,97.8
2156,33,2024-02-02,21:15:00,"Loteamento de Pires, 4, Jatobá, 50785150 Gonçalves / MG",9,Chocolate,3,134.7
2157,86,2024-03-26,18:20:00,"Viaduto Pastor, 18, Venda Nova, 75241-875 Abreu do Oeste / RJ",2,Calabresa,2,85.8
2158,91,2024-03-31,20:50:00,"Favela Ribeiro, 979, Beija Flor, 99926722 Campos Verde / RR",9,Chocolate,2,89.8
2159,22,2024-01-22,19:15:00,"Estação de Santos, 23, Laranjeiras, 84503-579 Freitas do Amparo / MS",6,Quatro Queijos,2,97.8
2160,68,2024-03-08,18:45:00,"Aeroporto de Mendes, 76, Cdi Jatoba, 05909018 Oliveira / RO",5,Frango com Catupiry,1,49.9
2161,20,2024-01-20,22:10:00,"Vereda de da Mota, 17, Vila Independencia 1ª Seção, 08085-365 Pacheco / TO",6,Quatro Queijos,2,97.8
2162,83,2024-03-23,23:50:00,"Jardim Correia, 10, Nossa Senhora Da Aparecida, 84074-092 Silva de Garcia / RR",6,Quatro Queijos,1,48.9
2163,51,2024-02-20,23:30:00,"Setor de Pastor, 98, Beira Linha, 87053-464 Azevedo / AP",2,Calabresa,2,85.8
2164,62,2024-03-02,19:40:00,"Loteamento de Cavalcanti, 43, Dom Bosco, 62618097 Lopes de Minas / SE",2,Calabresa,2,85.8
2165,86,2024-03-26,22:10:00,"Rodovia Enzo Cavalcanti, Vila Trinta E Um De Março, 22640-852 Leão / AC",10,Banana com Canela,1,43.9
2166,64,2024-03-04,21:40:00,"Lagoa Casa Grande, Indaiá, 53423-686 Montenegro do Norte / AM",6,Quatro Queijos,2,97.8
2167,68,2024-03-08,21:10:00,"Colônia Igor Siqueira, 28, Olaria, 02646979 Ramos do Amparo / RO",8,Vegetariana,2,95.8
2168,50,2024-02-19,21:40:00,"Campo de Novaes, 8, Vila Aeroporto Jaraguá, 86779501 Siqueira Alegre / BA",5,Frango com Catupiry,1,49.9
2169,90,2024-03-30,18:50:00,"Rua Gonçalves, 16, Vila Nova Gameleira 1ª Seção, 87217205 Carvalho / MS",3,Mussarela,3,125.7
2170,68,2024-03-08,22:50:00,"Conjunto de da Paz, 597, Vila Sesc, 30817288 da Paz / RO",9,Chocolate,2,89.8
2171,66,2024-03-06,19:50:00,"Campo de Viana, 17, Vila Paraíso, 22684-720 Campos / RR",1,Margherita,3,119.7
2172,17,2024-01-17,19:00:00,"Sítio de Ribeiro, 5, Vera Cruz, 95347-803 Abreu de Novaes / AL",7,Pepperoni,2,105.8
2173,31,2024-01-31,22:50:00,"Travessa Brito, 31, Vila Puc, 26070239 Campos da Mata / AL",6,Quatro Queijos,3,146.7
2174,62,2024-03-02,23:15:00,"Distrito de Mendonça, 12, Vila Ouro Minas, 17218-313 Moraes / PA",9,Chocolate,2,89.8
2175,66,2024-03-06,23:20:00,"Passarela de Moraes, 2, Pedreira Padro Lopes, 35646968 Dias / SP",2,Calabresa,1,42.9
2176,12,2024-01-12,23:10:00,"Passarela Pacheco, 592, Cidade Jardim, 86728202 Cunha das Pedras / MA",8,Vegetariana,2,95.8
2177,52,2024-02-21,21:15:00,"Rua Mendes, 52, Havaí, 76354-135 Borges de Goiás / MT",7,Pepperoni,2,105.8
2178,76,2024-03-16,20:00:00,"Rua Campos, 7, Liberdade, 05677-508 Aragão Verde / SP",10,Banana com Canela,1,43.9
2179,85,2024-03-25,22:00:00,"Lagoa de Dias, 77, Vila Madre Gertrudes 2ª Seção, 44624994 Moura de Souza / SP",7,Pepperoni,2,105.8
2180,30,2024-01-30,20:10:00,"Área de Pinto, 97, Vila União, 10839-093 Câmara / PB",7,Pepperoni,2,105.8
2181,58,2024-02-27,19:50:00,"Sítio Luiz Felipe da Costa, 62, Vila Sumaré, 28232-409 Campos / AL",7,Pepperoni,2,105.8
2182,66,2024-03-06,23:45:00,"Estrada Pires, 28, Pindura Saia, 55570055 Fonseca / ES",4,Portuguesa,3,140.7
2183,60,2024-02-29,22:15:00,"Vila de Siqueira, 8, Lagoinha, 99931-303 Caldeira Grande / SE",8,Vegetariana,2,95.8
2184,70,2024-03-10,19:00:00,"Estação Pinto, 27, Olaria, 63481-023 Siqueira / CE",5,Frango com Catupiry,3,149.7
2185,6,2024-01-06,20:20:00,"Setor Mendonça, 24, Vila Suzana Segunda Seção, 36573-339 Pinto de Porto / PI",9,Chocolate,1,44.9
2186,79,2024-03-19,19:45:00,"Recanto Ravi Casa Grande, 11, Vila Independencia 2ª Seção, 42132-994 Freitas do Norte / PA",9,Chocolate,3,134.7
2187,83,2024-03-23,21:10:00,"Sítio Farias, 2, Jaqueline, 51144-601 Farias de da Mata / RS",6,Quatro Queijos,3,146.7
2188,68,2024-03-08,18:10:00,"Núcleo Sales, 73, Túnel De Ibirité, 37443-649 Azevedo de Goiás / RN",3,Mussarela,1,41.9
2189,33,2024-02-02,20:10:00,"Rodovia da Rocha, 77, Nova Pampulha, 87120-485 Pinto / RO",10,Banana com Canela,3,131.7
2190,76,2024-03-16,21:50:00,"Recanto de Vargas, 92, Conjunto Taquaril, 22145-688 Casa Grande de Nogueira / PI",8,Vegetariana,2,95.8
2191,29,2024-01-29,19:30:00,"Largo Camila Cunha, 2, Dom Cabral, 36375047 da Paz / BA",7,Pepperoni,1,52.9
2192,72,2024-03-12,21:00:00,"Feira Yuri Novaes, 446, Conjunto Minas Caixa, 47067171 Rezende da Mata / RN",3,Mussarela,2,83.8
2193,68,2024-03-08,22:20:00,"Quadra de Moraes, 2, Marajó, 60732179 da Mata dos Dourados / AM",2,Calabresa,2,85.8
2194,27,2024-01-27,19:50:00,"Estação de Araújo, 8, Sport Club, 04315-184 Ribeiro / BA",10,Banana com Canela,2,87.8
2195,26,2024-01-26,23:10:00,"Parque Vinícius Santos, 8, Santa Branca, 45633-742 Vieira / SC",5,Frango com Catupiry,3,149.7
2196,28,2024-01-28,23:40:00,"Morro Almeida, 83, Corumbiara, 97555999 Lima do Norte / AL",10,Banana com Canela,1,43.9
2197,32,2024-02-01,19:30:00,"Vereda de da Costa, 89, Jardim Dos Comerciarios, 11745828 Teixeira / MS",8,Vegetariana,3,143.7
2198,91,2024-03-31,19:00:00,"Estrada Rocha, 493, Xodo-Marize, 66256518 Marques / MG",4,Portuguesa,2,93.8
2199,90,2024-03-30,21:00:00,"Rua Sales, 10, Vila Real 2ª Seção, 92894-553 Souza / AL",9,Chocolate,1,44.9
2200,70,2024-03-10,21:50:00,"Rodovia Felipe Andrade, 29, Vila Barragem Santa Lúcia, 07155-105 Rios / TO",7,Pepperoni,2,105.8
2201,6,2024-01-06,21:15:00,"Vale de Martins, 10, Nova Granada, 85663714 Nogueira / TO",10,Banana com Canela,2,87.8
2202,40,2024-02-09,20:10:00,"Viaduto de Sousa, 74, Dom Joaquim, 49170-233 da Cruz do Amparo / RS",10,Banana com Canela,3,131.7
2203,27,2024-01-27,21:30:00,"Estação de Cirino, 65, Vila Cloris, 97020-896 Pereira / SE",6,Quatro Queijos,3,146.7
2204,66,2024-03-06,22:40:00,"Largo Pietro Siqueira, 6, Carlos Prates, 76678025 Castro / MA",8,Vegetariana,3,143.7
2205,75,2024-03-15,21:50:00,"Morro Novais, 86, Suzana, 28631-894 Melo / CE",3,Mussarela,2,83.8
2206,41,2024-02-10,23:45:00,"Parque de Farias, Vila Olhos D'água, 03074-383 Brito Verde / GO",3,Mussarela,3,125.7
2207,59,2024-02-28,19:00:00,"Condomínio de Casa Grande, 3, Maria Goretti, 30115-455 Câmara do Sul / PE",8,Vegetariana,3,143.7
2208,1,2024-01-01,20:20:00,"Passarela de Castro, 493, Vila Mantiqueira, 18351-372 Albuquerque / SC",10,Banana com Canela,1,43.9
2209,71,2024-03-11,18:15:00,"Feira Pedro Lucas Araújo, 30, Vila Da Ária, 97400-128 Fonseca / RJ",10,Banana com Canela,3,131.7
2210,10,2024-01-10,20:30:00,"Estrada Teixeira, 962, Aguas Claras, 38571-296 da Cunha dos Dourados / SC",9,Chocolate,1,44.9
2211,9,2024-01-09,20:15:00,"Vale de Peixoto, Vila Nova Gameleira 3ª Seção, 26293-194 Ramos / PB",6,Quatro Queijos,3,146.7
2212,28,2024-01-28,19:00:00,"Colônia de da Rocha, 35, Alto Dos Pinheiros, 07358-995 Silva / CE",4,Portuguesa,1,46.9
2213,87,2024-03-27,22:50:00,"Estação de Gonçalves, 43, Vila Oeste, 03316-398 Abreu / PA",8,Vegetariana,2,95.8
2214,63,2024-03-03,18:10:00,"Fazenda Bruno Cassiano, São Lucas, 07648-880 Rocha / AM",6,Quatro Queijos,2,97.8
2215,15,2024-01-15,21:20:00,"Quadra de Machado, 975, Garças, 08260269 da Mota / AC",4,Portuguesa,2,93.8
2216,77,2024-03-17,19:40:00,"Conjunto de Peixoto, 321, Pindorama, 24428320 Martins dos Dourados / AL",7,Pepperoni,2,105.8
2217,90,2024-03-30,21:45:00,"Quadra de Rios, 264, Atila De Paiva, 79598-656 Costela Grande / PA",3,Mussarela,3,125.7
2218,27,2024-01-27,22:45:00,"Setor Oliver Andrade, 276, Conjunto Jardim Filadélfia, 05432-960 Moreira / MG",6,Quatro Queijos,2,97.8
2219,4,2024-01-04,22:45:00,"Trevo Lara Cardoso, 87, Monte São José, 05235114 Moraes / SP",2,Calabresa,3,128.7
2220,49,2024-02-18,22:00:00,"Travessa de Moraes, 13, Vila Canto Do Sabiá, 55186627 Camargo de Fernandes / AC",10,Banana com Canela,1,43.9
2221,66,2024-03-06,21:40:00,"Estrada Olívia Macedo, 27, Nova Suíça, 93560-148 Melo / SC",1,Margherita,2,79.8
2222,35,2024-02-04,23:20:00,"Vila de Viana, Custodinha, 37302744 Aragão Verde / SC",5,Frango com Catupiry,3,149.7
2223,42,2024-02-11,19:45:00,"Praia Raquel Macedo, 288, Vila Jardim Leblon, 23311-000 Leão Paulista / PA",1,Margherita,2,79.8
2224,73,2024-03-13,21:30:00,"Pátio de Silva, 951, Olhos D'água, 83586-108 Fernandes das Pedras / CE",1,Margherita,1,39.9
2225,46,2024-02-15,18:15:00,"Setor de Caldeira, 88, Conjunto Minas Caixa, 01644-011 Vasconcelos do Oeste / RS",6,Quatro Queijos,1,48.9
2226,9,2024-01-09,20:15:00,"Lagoa Julia da Costa, 33, Carmo, 02189427 Duarte do Amparo / RO",9,Chocolate,3,134.7
2227,33,2024-02-02,21:10:00,"Pátio Gomes, Nova Gameleira, 26190947 Garcia do Amparo / AL",10,Banana com Canela,2,87.8
2228,75,2024-03-15,18:00:00,"Distrito de Vargas, Campo Alegre, 03107076 Rios de Mendonça / SC",5,Frango com Catupiry,2,99.8
2229,58,2024-02-27,22:10:00,"Conjunto de Silva, 42, Conjunto Taquaril, 50920-213 da Cruz Paulista / PE",5,Frango com Catupiry,2,99.8
2230,88,2024-03-28,18:10:00,"Praça Beatriz Costela, 4, Nova Cintra, 12179-696 Rezende / AC",9,Chocolate,2,89.8
2231,63,2024-03-03,19:45:00,"Estrada Barbosa, 49, Vila Nova Cachoeirinha 1ª Seção, 77795-295 Rodrigues / CE",7,Pepperoni,2,105.8
2232,14,2024-01-14,22:50:00,"Trevo Luiz Henrique Novaes, 649, São Lucas, 57799-467 Aragão de Almeida / RO",5,Frango com Catupiry,2,99.8
2233,5,2024-01-05,20:50:00,"Lagoa Aragão, Glória, 90959265 Peixoto Grande / BA",2,Calabresa,2,85.8
2234,30,2024-01-30,23:10:00,"Avenida de Azevedo, 22, Novo Aarão Reis, 20222-360 Andrade do Campo / SC",3,Mussarela,1,41.9
2235,10,2024-01-10,22:30:00,"Parque de Cunha, 7, Lorena, 05237580 Silva / ES",6,Quatro Queijos,2,97.8
2236,37,2024-02-06,23:45:00,"Morro Theodoro Silva, 11, Unidas, 64976-302 Vieira do Campo / MT",5,Frango com Catupiry,2,99.8
2237,63,2024-03-03,23:30:00,"Sítio Vinícius Souza, 32, Jardim São José, 29576701 Borges / RN",10,Banana com Canela,1,43.9
2238,22,2024-01-22,20:50:00,"Residencial Azevedo, 8, Vila Nova Gameleira 2ª Seção, 10124232 Aragão do Sul / PI",2,Calabresa,2,85.8
2239,11,2024-01-11,21:00:00,"Trecho Luiz Otávio Caldeira, 798, Vila Canto Do Sabiá, 44316588 Vasconcelos / RN",9,Chocolate,2,89.8
2240,69,2024-03-09,23:10:00,"Aeroporto de Moura, 8, Bela Vitoria, 42851-592 Duarte das Flores / PE",4,Portuguesa,2,93.8
2241,75,2024-03-15,23:00:00,"Praia Dante Ferreira, 528, Novo Santa Cecilia, 44286-316 Silva Grande / PB",4,Portuguesa,1,46.9
2242,7,2024-01-07,19:30:00,"Praia Marcelo Cardoso, Ventosa, 59902309 Silva / RR",5,Frango com Catupiry,2,99.8
2243,69,2024-03-09,23:00:00,"Loteamento Ísis Silva, 34, Mirante, 96636-614 Pires / PA",10,Banana com Canela,2,87.8
2244,62,2024-03-02,21:45:00,"Rua Julia Barros, 70, Monte São José, 63342472 Pastor / RS",10,Banana com Canela,3,131.7
2245,50,2024-02-19,19:10:00,"Via Alves, 736, Álvaro Camargos, 15316-623 da Conceição / MT",10,Banana com Canela,3,131.7
2246,56,2024-02-25,19:40:00,"Área Araújo, 630, Minas Caixa, 15835764 Costela do Oeste / DF",7,Pepperoni,2,105.8
2247,20,2024-01-20,20:40:00,"Pátio Ribeiro, 99, Vila Madre Gertrudes 3ª Seção, 11939-773 Sousa da Mata / RJ",3,Mussarela,3,125.7
2248,9,2024-01-09,19:50:00,"Rodovia Luiz Otávio Souza, 52, Pongelupe, 25306749 Pimenta de Cardoso / RJ",2,Calabresa,3,128.7
2249,18,2024-01-18,19:00:00,"Fazenda Cavalcanti, 186, Lorena, 75527-531 Fernandes dos Dourados / MT",8,Vegetariana,1,47.9
2250,89,2024-03-29,18:00:00,"Vereda Kaique Abreu, 7, Alto Dos Pinheiros, 06588-075 Montenegro / PE",6,Quatro Queijos,2,97.8
